Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
1.145615563535815618e+00 1.011087895441934892e+00 5.004138185871000004e-03 -1.672870549359481375e-04 -1.454457530862983239e+00 -2.782488540991999715e-01 1.818418688411992112e-01
1.145873283406443122e+00 1.010692391667838308e+00 4.912840454648454216e-03 -1.175991589287680783e-04 -1.426957418640989017e+00 -3.956513201514466616e-01 1.850181620856545806e-01
1.146130946937497619e+00 1.010305658831637698e+00 4.790109559332435263e-03 -6.722166086708903851e-05 -1.390247821216292534e+00 -5.105122263049575171e-01 1.870070917240553299e-01
1.146388570605764601e+00 1.009930131281251642e+00 4.636734044183859690e-03 -1.647472938533058444e-05 -1.344564263400390258e+00 -6.221084861955995526e-01 1.877965617766338968e-01
1.146646280694525677e+00 1.009568022289644595e+00 4.453605092882101553e-03 3.434100754773160681e-05 -1.290171981616845320e+00 -7.297823288486150473e-01 1.873814315023856758e-01
1.146904099153541745e+00 1.009221627103239260e+00 4.241838703007877118e-03 8.490361858200495132e-05 -1.227402325572325648e+00 -8.328512420548935813e-01 1.857628257226490720e-01
1.147162196160231629e+00 1.008892968157844683e+00 4.002581668098130485e-03 1.349204564068474444e-04 -1.156595187336570518e+00 -9.307134937052771173e-01 1.829472412973296158e-01
1.147420464629945291e+00 1.008584334033112651e+00 3.737390571159135335e-03 1.840468719522341770e-04 -1.078211201178502554e+00 -1.022687675904270677e+00 1.789507186336951328e-01
1.147679211960783041e+00 1.008297418138731194e+00 3.447553448445910950e-03 2.320200469185593878e-04 -9.926311222522231636e-01 -1.108269266835760769e+00 1.737897496249124762e-01
1.147938484757087929e+00 1.008034150446375676e+00 3.134743849692700046e-03 2.785298490945664293e-04 -9.003492801413873758e-01 -1.186882884254790049e+00 1.674900246012699656e-01
1.148197379982818234e+00 1.007797164301329929e+00 2.802042157055604447e-03 3.231115892636612528e-04 -8.022741957486655417e-01 -1.257742040921356219e+00 1.601131771387829250e-01
1.148449936619420075e+00 1.007592378705665315e+00 2.459938665609755735e-03 3.645340906650727970e-04 -7.014952558676416094e-01 -1.319072712846975248e+00 1.519165031507203889e-01
1.148697291548968824e+00 1.007418304000273768e+00 2.110114510274608765e-03 4.028756754736819465e-04 -5.985031150972860425e-01 -1.371313182112411155e+00 1.429798119849193527e-01
1.148944670493138975e+00 1.007271467051879643e+00 1.747709803383360773e-03 4.387873311727095884e-04 -4.918649161749993337e-01 -1.415501636011242681e+00 1.331958518091092836e-01
1.149191554793005166e+00 1.007152960406070052e+00 1.375641212251144108e-03 4.719887412737643843e-04 -3.824385305261194801e-01 -1.451308624521119972e+00 1.226451272040134238e-01
1.149438323187435662e+00 1.007063194649127746e+00 9.955534221322943304e-04 5.023446957836457056e-04 -2.707072754239502888e-01 -1.478609174867609122e+00 1.113764469703717730e-01
1.149684992151764451e+00 1.007002653705967532e+00 6.096531253969221607e-04 5.296819789329915802e-04 -1.573195901211354442e-01 -1.497255554292084900e+00 9.945624140351595754e-02
1.149931353158180736e+00 1.006971672363837333e+00 2.205316788280649331e-04 5.538240960683384669e-04 -4.303659660107837098e-02 -1.507143547563972952e+00 8.696612990824764688e-02
1.150181980172798824e+00 1.006970578544517103e+00 -1.767826320106987965e-04 5.749961023287372078e-04 7.360080155231410459e-02 -1.508184633588221413e+00 7.373569477897586044e-02
1.150428224550554601e+00 1.006999398010638869e+00 -5.662697774693304471e-04 5.923455759391967057e-04 1.878898665160906312e-01 -1.500342009739065174e+00 6.029918784045690955e-02
1.150674339365217236e+00 1.007057644258481766e+00 -9.524001373586741875e-04 6.061640649443689665e-04 3.011438775905017073e-01 -1.483767739968127719e+00 4.651566825176867842e-02
1.150920357551507678e+00 1.007144948475058754e+00 -1.332982932884791034e-03 6.163769912270210044e-04 4.127204555698517630e-01 -1.458566986420481326e+00 3.246446662498441577e-02
1.151166298322445325e+00 1.007260781834114161e+00 -1.705840223938861295e-03 6.229288384730212891e-04 5.219812515994859403e-01 -1.424892391603678421e+00 1.822698908792670311e-02
1.151412189118325990e+00 1.007404464631340035e+00 -2.068851647752814084e-03 6.257844848481093581e-04 6.283050655912971738e-01 -1.382941451452763149e+00 3.885077074734624540e-03
1.151657942160172698e+00 1.007575082180126813e+00 -2.419790091988587109e-03 6.249300857017452832e-04 7.310397478732667542e-01 -1.332981159224164491e+00 -1.047221072092168088e-02
1.151903582149530259e+00 1.007771623108837611e+00 -2.756671680109699929e-03 6.203758540436294863e-04 8.296047076802058884e-01 -1.275307628829716489e+00 -2.476242908220411751e-02
1.152149218818198984e+00 1.007993019145333902e+00 -3.077700935107303710e-03 6.121486185977243356e-04 9.234747482489438219e-01 -1.210234197568303305e+00 -3.890854004755837925e-02
1.152394786335072530e+00 1.008237918841397462e+00 -3.380935862549242811e-03 6.002998694910619340e-04 1.012082127091897155e+00 -1.138157921493167413e+00 -5.282423319938329975e-02
1.152640356019796419e+00 1.008504966012551574e+00 -3.664711543526113190e-03 5.848964589445744067e-04 1.094940437158394397e+00 -1.059477771968668769e+00 -6.643238493675407419e-02
1.152885796219873082e+00 1.008792455605987293e+00 -3.927245012162134362e-03 5.660388858578669236e-04 1.171529188750566997e+00 -9.746959746160268612e-01 -7.964654582673635907e-02
1.153131219395727936e+00 1.009098837649460956e+00 -4.167152294369869982e-03 5.438312417911723073e-04 1.241444745996894472e+00 -8.842694980878414990e-01 -9.239600924080387800e-02
1.153376600865157808e+00 1.009422302389783921e+00 -4.383025699701267007e-03 5.184060922740832411e-04 1.304276928301006500e+00 -7.887323196027060668e-01 -1.046052826757974674e-01
1.153621962570806847e+00 1.009761001217783338e+00 -4.573640966294719064e-03 4.899102612748013584e-04 1.359669448090542021e+00 -6.886302851441067352e-01 -1.162044278605500885e-01
1.153867419691625873e+00 1.010113139245571778e+00 -4.737968616593441623e-03 4.584948770098947650e-04 1.407323088546996281e+00 -5.844936756904420827e-01 -1.271308729548855931e-01
1.154113062709827053e+00 1.010476827362871921e+00 -4.875067520474501460e-03 4.243265841790141795e-04 1.446964703053021051e+00 -4.768808915531183579e-01 -1.373235741402464571e-01
1.154362667527609299e+00 1.010855771038762674e+00 -4.985526762146907757e-03 3.870160104403571385e-04 1.478761031700495998e+00 -3.646938715028250622e-01 -1.468589162177467711e-01
1.154618260074009806e+00 1.011251254186704474e+00 -5.067809838592833571e-03 3.463375283135514365e-04 1.502258844911158686e+00 -2.475488276683456834e-01 -1.557047939074006904e-01
1.154880327740100965e+00 1.011662000677609585e+00 -5.119252263799839095e-03 3.022977689529238871e-04 1.516678007909032511e+00 -1.258191736797834304e-01 -1.637518751634572667e-01
1.155143451938279497e+00 1.012077033988357133e+00 -5.137021127018720490e-03 2.559988366204915913e-04 1.521205008611355103e+00 -2.755122660804024820e-03 -1.707358586623237695e-01
1.155406121858331803e+00 1.012491228233253659e+00 -5.120776238574958894e-03 2.080083126058932701e-04 1.515748338110240789e+00 1.201236979274089567e-01 -1.765661028159997981e-01
1.155668433507375470e+00 1.012901990916396100e+00 -5.070772550945649645e-03 1.586368186844343221e-04 1.500386966445055092e+00 2.420479006230228936e-01 -1.812109668270623364e-01
1.155930521259062704e+00 1.013306824928643213e+00 -4.987423321345084599e-03 1.081924766021496157e-04 1.475246160293786080e+00 3.622760486706339544e-01 -1.846456402904900207e-01
1.156192538656149127e+00 1.013703300587429634e+00 -4.871282660096723158e-03 5.698315527622086992e-05 1.440492411897407399e+00 4.800863932812241552e-01 -1.868511290258647317e-01
1.156454543272410262e+00 1.014088888265900490e+00 -4.723104039474536157e-03 5.338565445581107721e-06 1.396350900361450043e+00 5.947271210823692478e-01 -1.878136439000326618e-01
1.156716611861200672e+00 1.014461147552470521e+00 -4.543810296856787972e-03 -4.641286591897336809e-05 1.343096378864922391e+00 7.054725140680691009e-01 -1.875265077372223477e-01
1.156978782788809834e+00 1.014817655965559950e+00 -4.334527952682585943e-03 -9.793411162909960120e-05 1.281063376417161059e+00 8.116017440521046122e-01 -1.859902113732222195e-01
1.157241198573056629e+00 1.015156211161729605e+00 -4.096467232976432754e-03 -1.489088580909310249e-04 1.210610646961262304e+00 9.124590733228904460e-01 -1.832115006352798281e-01
1.157504015414172249e+00 1.015474694864247018e+00 -3.830959757286149688e-03 -1.990240605760247843e-04 1.132132466705286777e+00 1.007413429524318893e+00 -1.792025474004382002e-01
1.157767364821445044e+00 1.015771029397500858e+00 -3.539496629872187442e-03 -2.479630253715499376e-04 1.046069896335320548e+00 1.095845448087754859e+00 -1.739815597760353272e-01
1.158031312507665778e+00 1.016043153311929181e+00 -3.223791668832091863e-03 -2.953993640724474914e-04 9.529293919574979288e-01 1.177140132864388899e+00 -1.675745295239057797e-01
1.158296099571169746e+00 1.016289273900748746e+00 -2.885489920211892125e-03 -3.410409554612453607e-04 8.531968132490792556e-01 1.250762298263039973e+00 -1.600093362924131790e-01
1.158561925965921224e+00 1.016507615603009507e+00 -2.526401879204801578e-03 -3.845890994332858918e-04 7.474066100453637951e-01 1.316181519605369887e+00 -1.513197366471814298e-01
1.158828942288003150e+00 1.016696440503903398e+00 -2.148537797869843387e-03 -4.257390923473234300e-04 6.361518651386222079e-01 1.372878160626041844e+00 -1.415468308663515584e-01
1.159097562172183737e+00 1.016854249124046428e+00 -1.753660420679882407e-03 -4.642263557246416750e-04 5.199526450778488851e-01 1.420403752854980217e+00 -1.307271468671334369e-01
1.159368229328745503e+00 1.016979531354673894e+00 -1.343592380687963148e-03 -4.997820644708415817e-04 3.993466641474387457e-01 1.458306561486917063e+00 -1.188991271997014015e-01
1.159641477816364619e+00 1.017070765033806445e+00 -9.201474929359392029e-04 -5.321365449239870123e-04 2.748691144970088485e-01 1.486131291405178967e+00 -1.061008086916463006e-01
1.159916460691450046e+00 1.017126164486923612e+00 -4.874845143189066878e-04 -5.608686878965057736e-04 1.477441641843028897e-01 1.503340285592653647e+00 -9.244488259394048613e-02
1.160190394106677569e+00 1.017144629053915894e+00 -5.308245159437017960e-05 -5.854640448145042708e-04 2.016974184125214231e-02 1.509593238786720359e+00 -7.816589063673200222e-02
1.160463497361783114e+00 1.017126413534784168e+00 3.802440747655507522e-04 -6.058048907888568917e-04 -1.070279444910875316e-01 1.504960388820109518e+00 -6.336278511028418936e-02
1.160735937669130635e+00 1.017071933008442119e+00 8.096542188806467180e-04 -6.217907192664285298e-04 -2.330152416563715523e-01 1.489559538057185328e+00 -4.813786406454403921e-02
1.161007969877269730e+00 1.016981735416158550e+00 1.232500119646549484e-03 -6.333464494971057868e-04 -3.570153762990676549e-01 1.463548308775143969e+00 -3.258899840443530566e-02
1.161279695389644262e+00 1.016856566704492204e+00 1.645950543577667010e-03 -6.404104086190011598e-04 -4.781980700201665657e-01 1.427142801174854148e+00 -1.682323375335578394e-02
1.161551267639398421e+00 1.016697331885860978e+00 2.047319768471721289e-03 -6.429468970601669598e-04 -5.957760449469674535e-01 1.380606622227403824e+00 -9.451643642631411000e-04
1.161822801687218520e+00 1.016505128235999145e+00 2.433935552630166373e-03 -6.409431578579384645e-04 -7.089663204080312031e-01 1.324260497432040884e+00 1.493814367429405904e-02
1.162094494746457762e+00 1.016281158726401568e+00 2.803316016352773877e-03 -6.344086170941765817e-04 -8.170420059925973533e-01 1.258456892698575746e+00 3.072440621258313090e-02
1.162366418008526470e+00 1.016026889842947867e+00 3.152886093661138450e-03 -6.233782837713188960e-04 -9.192493186568807539e-01 1.183626334684104053e+00 4.630422453971647784e-02
1.162638040113664006e+00 1.015744636018784286e+00 3.479481901831803659e-03 -6.079540326926961662e-04 -1.014663052992550218e+00 1.100449945416211106e+00 6.153561877896134014e-02
1.162912072416587561e+00 1.015433288939076029e+00 3.783735369039291623e-03 -5.880424037374122007e-04 -1.103466715929583453e+00 1.008599944896544587e+00 7.645579099815796864e-02
1.163177984715771940e+00 1.015107761248964513e+00 4.052654444439610266e-03 -5.646798285769444748e-04 -1.181870910336422664e+00 9.124785093567984173e-01 9.040249833724706141e-02
1.163441991605403958e+00 1.014763968730012955e+00 4.292168871322323172e-03 -5.377064564922617342e-04 -1.251609668573792522e+00 8.108842252672734396e-01 1.036359483740759702e-01
1.163704465726217441e+00 1.014404117117542414e+00 4.501551690095789010e-03 -5.073384390121665451e-04 -1.312473225520837561e+00 7.044703551832440791e-01 1.160978488946331211e-01
1.163965744062648966e+00 1.014030399322631171e+00 4.680133097051278855e-03 -4.737935302372528901e-04 -1.364268584891229263e+00 5.938864553325777784e-01 1.277320768186071265e-01
1.164226111521291962e+00 1.013645042475673330e+00 4.827294663209498807e-03 -4.372961633030557523e-04 -1.406817896458434136e+00 4.797923244207680793e-01 1.384837732530910526e-01
1.164485759870280468e+00 1.013250393169351282e+00 4.942471720542608582e-03 -3.980873173008940948e-04 -1.439959297873961042e+00 3.628833042459731484e-01 1.482981402432988760e-01
1.164744705618208309e+00 1.012849066759388350e+00 5.025181302897504913e-03 -3.564430228799332070e-04 -1.463555371254578796e+00 2.439346369236630174e-01 1.571191368392069188e-01
1.165003148707964620e+00 1.012443396099528048e+00 5.075174671859831663e-03 -3.126191453097201855e-04 -1.477536977989997391e+00 1.236381478914732462e-01 1.649029085363278857e-01
1.165261122048405262e+00 1.012035965374453728e+00 5.092317249074776279e-03 -2.669062416666339926e-04 -1.481868917943049979e+00 2.760452904442058618e-03 1.716057173857170048e-01
1.165518773525187290e+00 1.011629164310448470e+00 5.076656478441113687e-03 -2.195820497155224289e-04 -1.476569086868355862e+00 -1.179892085368155763e-01 1.771929326975607288e-01
1.165776234575952808e+00 1.011225388637306377e+00 5.028379218006813478e-03 -1.709322057216185284e-04 -1.461696308521132970e+00 -2.378995568326432997e-01 1.816345825029608563e-01
1.166033502483470485e+00 1.010827216892977498e+00 4.947864282079971095e-03 -1.212731382568260478e-04 -1.437366068752025550e+00 -3.562047058701764968e-01 1.849044691106298544e-01
1.166290645701943962e+00 1.010437075714428978e+00 4.835661011684536797e-03 -7.091266937022793490e-05 -1.403743647291998187e+00 -4.721835251105712117e-01 1.869844796413737131e-01
1.166547842165044813e+00 1.010057183937896896e+00 4.692418555321169540e-03 -2.013998212148011450e-05 -1.361023255489392403e+00 -5.851763514158999646e-01 1.878630417830793042e-01
1.166805053545223458e+00 1.009690029082898510e+00 4.519057777704757299e-03 3.071111340240030850e-05 -1.309479344743478046e+00 -6.944432770681873146e-01 1.875337611093886581e-01
1.167062413954379929e+00 1.009337780409733432e+00 4.316565088792991695e-03 8.133987454740780100e-05 -1.249405053278004329e+00 -7.993386970595519614e-01 1.859972901640379317e-01
1.167319923374180446e+00 1.009002720011543008e+00 4.086183395430297190e-03 1.314195861884683676e-04 -1.181169031336347652e+00 -8.991830351086448347e-01 1.832612904819053423e-01
1.167577806206398394e+00 1.008686760928398929e+00 3.829103531656284903e-03 1.806684484692258250e-04 -1.105123994952491362e+00 -9.934062990199243881e-01 1.793372661182876249e-01
1.167836018619538452e+00 1.008392071480866070e+00 3.546912902986808312e-03 2.287552979304854049e-04 -1.021739566329578075e+00 -1.081362001970895603e+00 1.742463151203451632e-01
1.168094752138315595e+00 1.008120445792200615e+00 3.241100280660817300e-03 2.753968828511072875e-04 -9.314557599130628418e-01 -1.162514852160230650e+00 1.680118841287754905e-01
1.168353536020411365e+00 1.007874214151126990e+00 2.914120068764082614e-03 3.201995783847742805e-04 -8.349971291612083846e-01 -1.236168699816010408e+00 1.606819882841941105e-01
1.168605351349847998e+00 1.007660562203838372e+00 2.577688985884151514e-03 3.617438382511689262e-04 -7.358170493001195966e-01 -1.300170055593077523e+00 1.525441529160383725e-01
1.168852078750585832e+00 1.007477328193226329e+00 2.232591725049458756e-03 4.002361928684058110e-04 -6.341421352785506782e-01 -1.355158862577683587e+00 1.436575987669347909e-01
1.169098488007590753e+00 1.007321200844462528e+00 1.874699820052324727e-03 4.362640085744422182e-04 -5.287539274932946398e-01 -1.402124877886878673e+00 1.339331371496093326e-01
1.169344740585373188e+00 1.007192917937169474e+00 1.505913700392090245e-03 4.696450077109270917e-04 -4.202116739140435708e-01 -1.440845532439640975e+00 1.234241330888391497e-01
1.169590721586803994e+00 1.007093219868077982e+00 1.128590304150486759e-03 5.001736412345422680e-04 -3.092087404216437574e-01 -1.471096676504842105e+00 1.121993319964090519e-01
1.169836335282778750e+00 1.007022618952448934e+00 7.451113796590366463e-04 5.276694305293414856e-04 -1.964454205047144741e-01 -1.492721813688981713e+00 1.003317590461323405e-01
1.170082033122875842e+00 1.006981350152576837e+00 3.570212269157912880e-04 5.520262237650073404e-04 -8.237556728314837651e-02 -1.505648228136523770e+00 8.787039173500926781e-02
1.170338659501806156e+00 1.006969856809633468e+00 -5.066212527866343712e-05 5.739491345145125148e-04 3.740125449030095445e-02 -1.509770149961552343e+00 7.430424122869282166e-02
1.170584062886675714e+00 1.006989146414165814e+00 -4.403869102577734210e-04 5.914238602149708614e-04 1.518526231195807819e-01 -1.504722822247116509e+00 6.088416395839653383e-02
1.170829326104974255e+00 1.007037894014949586e+00 -8.274617043409292607e-04 6.053756639007810405e-04 2.654777693876911870e-01 -1.490925962894090073e+00 4.711459180684724607e-02
1.171074550381353996e+00 1.007115806858094764e+00 -1.209797997904927180e-03 6.157321370247548437e-04 3.776637894763768544e-01 -1.468462591598019396e+00 3.307079079430038510e-02
1.171319702894873638e+00 1.007222404853354236e+00 -1.585125583294401007e-03 6.224333888501183730e-04 4.877446997440322840e-01 -1.437471034448160934e+00 1.883694865946864208e-02
1.171564698860107390e+00 1.007356995126992505e+00 -1.951144981070573013e-03 6.254426823980987820e-04 5.950462535561514832e-01 -1.398152745992297552e+00 4.501409513200987401e-03
1.171809724281434040e+00 1.007518879348816121e+00 -2.306014997155357744e-03 6.247472182078083087e-04 6.990288275169490584e-01 -1.350711610062734991e+00 -9.862845020867972573e-03
1.172054533001821497e+00 1.007706928104640021e+00 -2.647333993381973446e-03 6.203556316691820815e-04 7.989888542127984161e-01 -1.295478523460805276e+00 -2.415754658677175121e-02
1.172299434090700032e+00 1.007920270485433978e+00 -2.973561455681420981e-03 6.122904770403108255e-04 8.944752980906494066e-01 -1.232709149992236242e+00 -3.831729584617305645e-02
1.172544326348122778e+00 1.008157596549917878e+00 -3.282661304472125983e-03 6.005999345853293200e-04 9.848922486174414015e-01 -1.162788640424513131e+00 -5.225348835309501228e-02
1.172789196100066045e+00 1.008417514541388726e+00 -3.572825130589136252e-03 5.853532487674090613e-04 1.069710794773708784e+00 -1.086126843784226192e+00 -6.588400027655860747e-02
1.173033923023851344e+00 1.008698370328513505e+00 -3.842246346115492719e-03 5.666500857362946142e-04 1.148402969420541764e+00 -1.003211521188564381e+00 -7.912290785021862394e-02
1.173278523540945750e+00 1.008998524341868874e+00 -4.089415054388645387e-03 5.446035581196679437e-04 1.220527920924190823e+00 -9.145266406327423603e-01 -9.189453483872370154e-02
1.173523232825512963e+00 1.009316526205512599e+00 -4.313136931399138771e-03 5.193210816203883964e-04 1.285737178737205166e+00 -8.205005596170548143e-01 -1.041366693566989077e-01
1.173767963365683897e+00 1.009650435918839406e+00 -4.512014543963840940e-03 4.909562612856186500e-04 1.343623375349229709e+00 -7.217066648648591265e-01 -1.157730458665735540e-01
1.174012452670806006e+00 1.009997944337698295e+00 -4.684715016485375451e-03 4.597085273482481556e-04 1.393798676350952448e+00 -6.188280769982810181e-01 -1.267241712023022271e-01
1.174257291340601306e+00 1.010357885900120767e+00 -4.830633639379634282e-03 4.256826532646645119e-04 1.436087296617438946e+00 -5.122096593136211684e-01 -1.369520195281431485e-01
1.174505896889704859e+00 1.010733442265658422e+00 -4.950249422715538236e-03 3.885384314220983624e-04 1.470624834254404156e+00 -4.009073762710081423e-01 -1.465191484370282904e-01
1.174760568146431927e+00 1.011126354927632809e+00 -5.042210917121084900e-03 3.480092880801285808e-04 1.497011474832598887e+00 -2.844015515966063501e-01 -1.554049987734537897e-01
1.175021930474520637e+00 1.011535646464979843e+00 -5.103815350349910802e-03 3.040734839095197962e-04 1.514454761596674359e+00 -1.629774360405247258e-01 -1.635032985454041854e-01
1.175283988034785176e+00 1.011949490180841460e+00 -5.131844701060839578e-03 2.579303426020537878e-04 1.522028148687452287e+00 -4.014095609378773299e-02 -1.705309632105828088e-01
1.175545622693382475e+00 1.012363386053027003e+00 -5.125937147318793997e-03 2.100808533482309668e-04 1.519632373293352545e+00 8.277236252050795828e-02 -1.764093048199256442e-01
1.175806968440165745e+00 1.012774804960435482e+00 -5.086262678283219769e-03 1.608262881303376582e-04 1.507321224658525249e+00 2.050112345570334893e-01 -1.811066501119572847e-01
1.176068030773934403e+00 1.013181046240040351e+00 -5.013188977783667420e-03 1.104975702694378824e-04 1.485206821147332379e+00 3.257730359601252457e-01 -1.845955587831727418e-01
1.176328981924336103e+00 1.013579708896529930e+00 -4.907221387161436396e-03 5.939810924525816728e-05 1.453441227713275552e+00 4.443438311055445400e-01 -1.868577106575275981e-01
1.176589862900723871e+00 1.013968235077780777e+00 -4.769071883571115306e-03 7.859679944448532310e-06 1.412237454360382394e+00 5.599626855166668360e-01 -1.878795413291504679e-01
1.176850865026638493e+00 1.014344342910332042e+00 -4.599537018326675143e-03 -4.381342668792999264e-05 1.361832915139999933e+00 6.719504122756142506e-01 -1.876544619394450719e-01
1.177111991019591297e+00 1.014705534361059591e+00 -4.399686277450823475e-03 -9.527847791274597644e-05 1.302545555550586931e+00 7.795630967699104241e-01 -1.861820197314803804e-01
1.177373344713482428e+00 1.015049532337657823e+00 -4.170697083834125525e-03 -1.462127814970785324e-04 1.234724692270079860e+00 8.821221899623115092e-01 -1.834687240492972327e-01
1.177635100978593696e+00 1.015374220205143008e+00 -3.913826691395389315e-03 -1.963081493930145249e-04 1.158742859383715240e+00 9.789966018251826663e-01 -1.795262054551165776e-01
1.177897341746919846e+00 1.015677435489449998e+00 -3.630561086810178435e-03 -2.452397977034668271e-04 1.075039889393112791e+00 1.069541180706852002e+00 -1.743732362735411490e-01
1.178160214519561544e+00 1.015957177633506570e+00 -3.322466486666330980e-03 -2.926976350908071125e-04 9.840789611005547055e-01 1.153158677545615740e+00 -1.680337462385015079e-01
1.178423836717428230e+00 1.016211496988432383e+00 -2.991283636030567152e-03 -3.383688350796904801e-04 8.863744861371724015e-01 1.229266621138486393e+00 -1.605383902412654828e-01
1.178688492416512856e+00 1.016438675354886190e+00 -2.638671401675937722e-03 -3.819713295731214445e-04 7.824164950671655960e-01 1.297351392344014753e+00 -1.519185055613020696e-01
1.178954380948329383e+00 1.016636965852132812e+00 -2.266513376616389065e-03 -4.232086977513883018e-04 6.727611332356899787e-01 1.356890441093212107e+00 -1.422126894158635968e-01
1.179221830023086559e+00 1.016804765860320980e+00 -1.876639242600254597e-03 -4.618038751494299714e-04 5.579485249516202838e-01 1.407404142130145974e+00 -1.314598924523028567e-01
1.179491093533381108e+00 1.016940455280043398e+00 -1.471113431824223969e-03 -4.974662665060735137e-04 4.385878404999949964e-01 1.448407264486213819e+00 -1.197068321596287399e-01
1.179762938931412375e+00 1.017042632107667544e+00 -1.051352444322114664e-03 -5.299624804547016640e-04 3.150975861911985421e-01 1.479480473354254810e+00 -1.069815398405387780e-01
1.180037125505207563e+00 1.017109512038822272e+00 -6.204894632378008760e-04 -5.589304196526855570e-04 1.884012930526406393e-01 1.500087924803749528e+00 -9.336468622065996481e-02
1.180310374927604711e+00 1.017139530891169930e+00 -1.867291252919108327e-04 -5.837834744812904573e-04 6.091221256171202442e-02 1.509750462707181162e+00 -7.911199478283800768e-02
1.180582788379344938e+00 1.017132835094139987e+00 2.469215970774896532e-04 -6.043890787944664923e-04 -6.648619550578815929e-02 1.508506053018868753e+00 -6.432814833920276476e-02
1.180854491607936652e+00 1.017089776670820012e+00 6.775444270863935706e-04 -6.206430212433717945e-04 -1.929368433113517189e-01 1.496453941759782191e+00 -4.911784086129322019e-02
1.181125796073714040e+00 1.017010832365325079e+00 1.102567703522810364e-03 -6.324728182430448516e-04 -3.176846731273507141e-01 1.473731073971132677e+00 -3.357585775359337582e-02
1.181396750985799438e+00 1.016896695006104245e+00 1.519060659789752158e-03 -6.398134815907993928e-04 -4.398694669632819410e-01 1.440538022916882932e+00 -1.781229805039352340e-02
1.181667593994907950e+00 1.016748163246621761e+00 1.924443888692954803e-03 -6.426298038650317531e-04 -5.587344163848132483e-01 1.397107452119034976e+00 -1.926902812831329456e-03
1.181938387926974698e+00 1.016566286292946542e+00 2.315936663427844121e-03 -6.409058404024180026e-04 -6.734639811555486189e-01 1.343746158848358352e+00 1.397013291670562603e-02
1.182209326682699624e+00 1.016352207757106996e+00 2.691023384256754306e-03 -6.346498569717791719e-04 -7.833206884533029379e-01 1.280789481582925493e+00 2.977623218677267689e-02
1.182480443012929205e+00 1.016107367148242124e+00 3.047044700283702608e-03 -6.238974635653761827e-04 -8.875253312227711078e-01 1.208660453274557511e+00 4.537967521621290995e-02
1.182751925314144081e+00 1.015833248910099629e+00 3.381643915830811944e-03 -6.087046093027877539e-04 -9.853877202829522952e-01 1.127795995418817920e+00 6.067836351696841157e-02
1.183029084567528644e+00 1.015525550156156198e+00 3.698145017647204782e-03 -5.887385285199566408e-04 -1.077877292380029273e+00 1.036923422076113210e+00 7.584625007390777274e-02
1.183294778036936279e+00 1.015206270676281664e+00 3.975577932481518320e-03 -5.655094561291710642e-04 -1.158868582175718531e+00 9.425427756368737198e-01 8.985443765271518279e-02
1.183558402351686523e+00 1.014868140944300556e+00 4.223815433896582414e-03 -5.386647785229330826e-04 -1.231250382527674381e+00 8.425112765784230628e-01 1.031419199335456144e-01
1.183820517460684840e+00 1.014513135479537143e+00 4.442269575327141388e-03 -5.084049173408287936e-04 -1.294853094630677104e+00 7.374145447934341568e-01 1.156597513705764912e-01
1.184081478461340486e+00 1.014143409461761403e+00 4.630217011740570161e-03 -4.749446188310964311e-04 -1.349467642975734627e+00 6.278916393528003459e-01 1.273518473810872353e-01
1.184341367388075161e+00 1.013761481419961363e+00 4.786856406392202799e-03 -4.385368717694788205e-04 -1.394862638754222006e+00 5.146894333822940037e-01 1.381543113630220865e-01
1.184600522879338591e+00 1.013369488954716680e+00 4.911683565678872689e-03 -3.994053802238445717e-04 -1.430893372161787802e+00 3.984421327049605943e-01 1.480188620321347126e-01
1.184858961397406096e+00 1.012970043983241641e+00 5.004155947921174429e-03 -3.578268249110151461e-04 -1.457404641745327467e+00 2.799247946763229189e-01 1.568891642939323483e-01
1.185116904133678428e+00 1.012565446517572632e+00 5.063976676300738916e-03 -3.140540134660210216e-04 -1.474312903587160495e+00 1.598202301082902732e-01 1.647217602802823755e-01
1.185374413925782466e+00 1.012158235922086424e+00 5.090946998500837407e-03 -2.683722665605546196e-04 -1.481563826798275807e+00 3.888253230490225365e-02 1.714731516438742220e-01
1.185631635488083813e+00 1.011750814101908924e+00 5.085043060414421758e-03 -2.210596653457070628e-04 -1.479154226366034441e+00 -8.217473946942852048e-02 1.771078125994335617e-01
1.185888587958328744e+00 1.011345765623464565e+00 5.046405842136704456e-03 -1.724234872825862149e-04 -1.467129634885500078e+00 -2.025834642036596911e-01 1.815932636934775579e-01
1.186145465149355704e+00 1.010945377056489791e+00 4.975316531447501918e-03 -1.227435075809163174e-04 -1.445576269321239726e+00 -3.216638034860177520e-01 1.849061190068175820e-01
1.186402286173155129e+00 1.010552179881674784e+00 4.872247037659857560e-03 -7.233710635492609565e-05 -1.414636774943111019e+00 -4.386628095365615043e-01 1.870260321229944567e-01
1.186659001910296274e+00 1.010168759676696171e+00 4.737903891758933096e-03 -2.153935662088873889e-05 -1.374522812304614927e+00 -5.528110372502350600e-01 1.879399269265299710e-01
1.186915718803727371e+00 1.009797406537905617e+00 4.573107378122447282e-03 2.934323886147210901e-05 -1.325478963094360196e+00 -6.634266112760636158e-01 1.876428872611117238e-01
